attraction_name,attraction_category,attraction_level,city,province,ticket_price,price_tier,item_idx,soup
Rui Jin Gong He Guo Yao Lan,Revolutionary_Site,5A,Gan_Zhou_Shi,Jiangxi,65.0,MidRange,248,Revolutionary_Site Revolutionary_Site Revolutionary_Site Gan_Zhou_Shi Gan_Zhou_Shi 5A Jiangxi MidRange
San Fang Qi Xiang,Historical_Culture,5A,Fu_Zhou_Shi,Fujian,0.0,Free,249,Historical_Culture Historical_Culture Historical_Culture Fu_Zhou_Shi Fu_Zhou_Shi 5A Fujian Free
San He Gu Zhen,Ancient_Town,5A,He_Fei_Shi,Anhui,0.0,Free,250,Ancient_Town Ancient_Town Ancient_Town He_Fei_Shi He_Fei_Shi 5A Anhui Free
San Jiang Cheng Yang Ba Zhai,Min_Su_Wen_Hua,4A,Liu_Zhou_Shi,Guangxi,60.0,Budget,251,Min_Su_Wen_Hua Min_Su_Wen_Hua Min_Su_Wen_Hua Liu_Zhou_Shi Liu_Zhou_Shi 4A Guangxi Budget
San Ming Tai Ning Da Jin Hu,Natural_Scenery,5A,San_Ming_Shi,Fujian,80.0,MidRange,252,Natural_Scenery Natural_Scenery Natural_Scenery San_Ming_Shi San_Ming_Shi 5A Fujian MidRange
San Qing Shan,Natural_Scenery,5A,Shang_Rao_Shi,Jiangxi,120.0,MidRange,253,Natural_Scenery Natural_Scenery Natural_Scenery Shang_Rao_Shi Shang_Rao_Shi 5A Jiangxi MidRange
San Xia Da Ba,Shui_Li_Gong_Cheng,5A,Yi_Chang_Shi,Hubei,105.0,MidRange,254,Shui_Li_Gong_Cheng Shui_Li_Gong_Cheng Shui_Li_Gong_Cheng Yi_Chang_Shi Yi_Chang_Shi 5A Hubei MidRange
San Xia Ren Jia,Natural_Culture,5A,Yi_Chang_Shi,Hubei,150.0,MidRange,255,Natural_Culture Natural_Culture Natural_Culture Yi_Chang_Shi Yi_Chang_Shi 5A Hubei MidRange
San Xing Dui Yi Zhi,Historical_Site,4A,De_Yang_Shi,Sichuan,80.0,MidRange,256,Historical_Site Historical_Site Historical_Site De_Yang_Shi De_Yang_Shi 4A Sichuan MidRange
San Ya Da Xiao Dong Tian,Natural_Culture,5A,San_Ya_Shi,Hainan,90.0,MidRange,257,Natural_Culture Natural_Culture Natural_Culture San_Ya_Shi San_Ya_Shi 5A Hainan MidRange
San Ya Ya Long Wan,Natural_Scenery,4A,San_Ya_Shi,Hainan,0.0,Free,258,Natural_Scenery Natural_Scenery Natural_Scenery San_Ya_Shi San_Ya_Shi 4A Hainan Free
Sha Jia Bang,Revolutionary_Site,5A,Su_Zhou_Shi,Jiangsu,100.0,MidRange,259,Revolutionary_Site Revolutionary_Site Revolutionary_Site Su_Zhou_Shi Su_Zhou_Shi 5A Jiangsu MidRange
Sha Mian Dao,Historical_Culture,4A,Guang_Zhou_Shi,Guangdong,0.0,Free,260,Historical_Culture Historical_Culture Historical_Culture Guang_Zhou_Shi Guang_Zhou_Shi 4A Guangdong Free
Shan Hai Guan,Historical_Culture,5A,Qin_Huang_Dao_Shi,Hebei,50.0,Budget,261,Historical_Culture Historical_Culture Historical_Culture Qin_Huang_Dao_Shi Qin_Huang_Dao_Shi 5A Hebei Budget
Shan Xi Li Shi Bo Wu Guan,Wen_Bo_Yuan_Guan,4A,Xi_An_Shi,Shaanxi,0.0,Free,262,Wen_Bo_Yuan_Guan Wen_Bo_Yuan_Guan Wen_Bo_Yuan_Guan Xi_An_Shi Xi_An_Shi 4A Shaanxi Free
Shang Hai Bo Wu Guan,Wen_Bo_Yuan_Guan,4A,Shanghai,Shanghai,0.0,Free,263,Wen_Bo_Yuan_Guan Wen_Bo_Yuan_Guan Wen_Bo_Yuan_Guan Shanghai Shanghai 4A Shanghai Free
Shang Hai Chen Shan Zhi Wu Yuan,Botanical_Garden,4A,Shanghai,Shanghai,60.0,Budget,264,Botanical_Garden Botanical_Garden Botanical_Garden Shanghai Shanghai 4A Shanghai Budget
Shang Hai Da Guan Yuan,Theme_Park,4A,Shanghai,Shanghai,60.0,Budget,265,Theme_Park Theme_Park Theme_Park Shanghai Shanghai 4A Shanghai Budget
Shang Hai Di Shi Ni Le Yuan,Theme_Park,5A,Shanghai,Shanghai,399.0,Premium,266,Theme_Park Theme_Park Theme_Park Shanghai Shanghai 5A Shanghai Premium
Shang Hai Dong Wu Yuan,Zoo,4A,Shanghai,Shanghai,40.0,Budget,267,Zoo Zoo Zoo Shanghai Shanghai 4A Shanghai Budget
Shang Hai Du Sha Fu Ren La Xiang Guan,Zhu_Ti_Zhan_Lan,4A,Shanghai,Shanghai,190.0,Premium,268,Zhu_Ti_Zhan_Lan Zhu_Ti_Zhan_Lan Zhu_Ti_Zhan_Lan Shanghai Shanghai 4A Shanghai Premium
Shang Hai Hai Yang Shui Zu Guan,Shui_Zu_Guan,4A,Shanghai,Shanghai,160.0,Premium,269,Shui_Zu_Guan Shui_Zu_Guan Shui_Zu_Guan Shanghai Shanghai 4A Shanghai Premium
Shang Hai Huan Le Gu,Theme_Park,4A,Shanghai,Shanghai,230.0,Premium,270,Theme_Park Theme_Park Theme_Park Shanghai Shanghai 4A Shanghai Premium
Shang Hai Huan Qiu Jin Rong Zhong Xin,Urban_Landmark,4A,Shanghai,Shanghai,180.0,Premium,271,Urban_Landmark Urban_Landmark Urban_Landmark Shanghai Shanghai 4A Shanghai Premium
Shang Hai Ke Ji Guan,Ke_Pu_Jiao_Yu,5A,Shanghai,Shanghai,45.0,Budget,272,Ke_Pu_Jiao_Yu Ke_Pu_Jiao_Yu Ke_Pu_Jiao_Yu Shanghai Shanghai 5A Shanghai Budget
Shang Hai Shi Ji Gong Yuan,Cheng_Shi_Gong_Yuan,4A,Shanghai,Shanghai,10.0,Budget,273,Cheng_Shi_Gong_Yuan Cheng_Shi_Gong_Yuan Cheng_Shi_Gong_Yuan Shanghai Shanghai 4A Shanghai Budget
Shang Hai Ye Sheng Dong Wu Yuan,Zoo,5A,Shanghai,Shanghai,165.0,Premium,274,Zoo Zoo Zoo Shanghai Shanghai 5A Shanghai Premium
Shang Hai Ying Shi Le Yuan,Theme_Park,4A,Shanghai,Shanghai,80.0,MidRange,275,Theme_Park Theme_Park Theme_Park Shanghai Shanghai 4A Shanghai MidRange
Shang Hai Zhang Feng Hai Yang Shi Jie,Shui_Zu_Guan,4A,Shanghai,Shanghai,180.0,Premium,276,Shui_Zu_Guan Shui_Zu_Guan Shui_Zu_Guan Shanghai Shanghai 4A Shanghai Premium
Shang Hai Zi Ran Bo Wu Guan,Wen_Bo_Yuan_Guan,4A,Shanghai,Shanghai,30.0,Budget,277,Wen_Bo_Yuan_Guan Wen_Bo_Yuan_Guan Wen_Bo_Yuan_Guan Shanghai Shanghai 4A Shanghai Budget
Shang Rao Ji Zhong Ying,Revolutionary_Site,4A,Shang_Rao_Shi,Jiangxi,0.0,Free,278,Revolutionary_Site Revolutionary_Site Revolutionary_Site Shang_Rao_Shi Shang_Rao_Shi 4A Jiangxi Free
Shao Lin Si,Religious_Culture,5A,Zheng_Zhou_Shi,Henan,100.0,MidRange,279,Religious_Culture Religious_Culture Religious_Culture Zheng_Zhou_Shi Zheng_Zhou_Shi 5A Henan MidRange
Shao Shan,Revolutionary_Site,5A,Xiang_Tan_Shi,Hunan,60.0,Budget,280,Revolutionary_Site Revolutionary_Site Revolutionary_Site Xiang_Tan_Shi Xiang_Tan_Shi 5A Hunan Budget
Shao Xing Lu Xun Gu Li,Historical_Culture,5A,Shao_Xing_Shi,Zhejiang,0.0,Free,281,Historical_Culture Historical_Culture Historical_Culture Shao_Xing_Shi Shao_Xing_Shi 5A Zhejiang Free
Shen Nong Jia,Natural_Scenery,5A,Shen_Nong_Jia_Lin_Qu,Hubei,130.0,MidRange,282,Natural_Scenery Natural_Scenery Natural_Scenery Shen_Nong_Jia_Lin_Qu Shen_Nong_Jia_Lin_Qu 5A Hubei MidRange
Shen Yang Gu Gong,Historical_Culture,4A,Shen_Yang_Shi,Liaoning,60.0,Budget,283,Historical_Culture Historical_Culture Historical_Culture Shen_Yang_Shi Shen_Yang_Shi 4A Liaoning Budget
Shen Yang Shi Bo Yuan,Theme_Park,5A,Shen_Yang_Shi,Liaoning,50.0,Budget,284,Theme_Park Theme_Park Theme_Park Shen_Yang_Shi Shen_Yang_Shi 5A Liaoning Budget
Shen Zhen Dong Bu Hua Qiao Cheng,Theme_Park,5A,Shen_Zhen_Shi,Guangdong,180.0,Premium,285,Theme_Park Theme_Park Theme_Park Shen_Zhen_Shi Shen_Zhen_Shi 5A Guangdong Premium
Shen Zhen Hua Qiao Cheng,Theme_Park,5A,Shen_Zhen_Shi,Guangdong,230.0,Premium,286,Theme_Park Theme_Park Theme_Park Shen_Zhen_Shi Shen_Zhen_Shi 5A Guangdong Premium
Shen Zhen Shi Jie Zhi Chuang,Theme_Park,5A,Shen_Zhen_Shi,Guangdong,220.0,Premium,287,Theme_Park Theme_Park Theme_Park Shen_Zhen_Shi Shen_Zhen_Shi 5A Guangdong Premium
Sheng Suo Fei Ya Jiao Tang,Historical_Architecture,4A,Ha_Er_Bin_Shi,Heilongjiang,20.0,Budget,288,Historical_Architecture Historical_Architecture Historical_Architecture Ha_Er_Bin_Shi Ha_Er_Bin_Shi 4A Heilongjiang Budget
Shi Jie Gong Yuan,Theme_Park,4A,Beijing,Beijing,100.0,MidRange,289,Theme_Park Theme_Park Theme_Park Beijing Beijing 4A Beijing MidRange
Shi Lin,Zi_Ran_Qi_Guan,5A,Kun_Ming_Shi,Yunnan,130.0,MidRange,290,Zi_Ran_Qi_Guan Zi_Ran_Qi_Guan Zi_Ran_Qi_Guan Kun_Ming_Shi Kun_Ming_Shi 5A Yunnan MidRange
Shou Xi Hu,Natural_Scenery,5A,Yang_Zhou_Shi,Jiangsu,150.0,MidRange,291,Natural_Scenery Natural_Scenery Natural_Scenery Yang_Zhou_Shi Yang_Zhou_Shi 5A Jiangsu MidRange
Shou Xian Gu Cheng,Historical_Culture,4A,Huai_Nan_Shi,Anhui,0.0,Free,292,Historical_Culture Historical_Culture Historical_Culture Huai_Nan_Shi Huai_Nan_Shi 4A Anhui Free
Shu Nan Zhu Hai,Natural_Scenery,4A,Yi_Bin_Shi,Sichuan,100.0,MidRange,293,Natural_Scenery Natural_Scenery Natural_Scenery Yi_Bin_Shi Yi_Bin_Shi 4A Sichuan MidRange
Shuang Ya Shan Qi Xing Feng,Natural_Scenery,4A,Shuang_Ya_Shan_Shi,Heilongjiang,40.0,Budget,294,Natural_Scenery Natural_Scenery Natural_Scenery Shuang_Ya_Shan_Shi Shuang_Ya_Shan_Shi 4A Heilongjiang Budget
Si Gu Niang Shan,Natural_Scenery,4A,A_Ba_Zhou,Sichuan,150.0,MidRange,295,Natural_Scenery Natural_Scenery Natural_Scenery A_Ba_Zhou A_Ba_Zhou 4A Sichuan MidRange
Si Ping Zhan Yi Ji Nian Guan,Revolutionary_Site,4A,Si_Ping_Shi,Jilin,0.0,Free,296,Revolutionary_Site Revolutionary_Site Revolutionary_Site Si_Ping_Shi Si_Ping_Shi 4A Jilin Free
Song Hua Hu,Natural_Scenery,4A,Ji_Lin_Shi,Jilin,50.0,Budget,297,Natural_Scenery Natural_Scenery Natural_Scenery Ji_Lin_Shi Ji_Lin_Shi 4A Jilin Budget
Su Zhou Hu Qiu,Historical_Culture,5A,Su_Zhou_Shi,Jiangsu,80.0,MidRange,298,Historical_Culture Historical_Culture Historical_Culture Su_Zhou_Shi Su_Zhou_Shi 5A Jiangsu MidRange
Su Zhou Yuan Lin,Historical_Culture,5A,Su_Zhou_Shi,Jiangsu,90.0,MidRange,299,Historical_Culture Historical_Culture Historical_Culture Su_Zhou_Shi Su_Zhou_Shi 5A Jiangsu MidRange
Sui Hua Jin Gui Shan Zhuang,Natural_Scenery,4A,Sui_Hua_Shi,Heilongjiang,50.0,Budget,300,Natural_Scenery Natural_Scenery Natural_Scenery Sui_Hua_Shi Sui_Hua_Shi 4A Heilongjiang Budget
Sui Zhou Yan Di Gu Li,Historical_Culture,4A,Sui_Zhou_Shi,Hubei,60.0,Budget,301,Historical_Culture Historical_Culture Historical_Culture Sui_Zhou_Shi Sui_Zhou_Shi 4A Hubei Budget
Tai Bai Shan,Natural_Scenery,5A,Bao_Ji_Shi,Shaanxi,90.0,MidRange,302,Natural_Scenery Natural_Scenery Natural_Scenery Bao_Ji_Shi Bao_Ji_Shi 5A Shaanxi MidRange
Tai Er Zhuang Gu Cheng,Ancient_Town,5A,Zao_Zhuang_Shi,Shandong,160.0,Premium,303,Ancient_Town Ancient_Town Ancient_Town Zao_Zhuang_Shi Zao_Zhuang_Shi 5A Shandong Premium
Tai Hang Shan Da Xia Gu,Natural_Scenery,5A,Zhang_Zhi_Shi,Shanxi,140.0,MidRange,304,Natural_Scenery Natural_Scenery Natural_Scenery Zhang_Zhi_Shi Zhang_Zhi_Shi 5A Shanxi MidRange
Tai Ji Dong,Zi_Ran_Qi_Guan,4A,Xuan_Cheng_Shi,Anhui,80.0,MidRange,305,Zi_Ran_Qi_Guan Zi_Ran_Qi_Guan Zi_Ran_Qi_Guan Xuan_Cheng_Shi Xuan_Cheng_Shi 4A Anhui MidRange
Tai Lao Shan,Natural_Scenery,5A,Ning_De_Shi,Fujian,130.0,MidRange,306,Natural_Scenery Natural_Scenery Natural_Scenery Ning_De_Shi Ning_De_Shi 5A Fujian MidRange
Tai Shan,Natural_Culture,5A,Tai_An_Shi,Shandong,115.0,MidRange,307,Natural_Culture Natural_Culture Natural_Culture Tai_An_Shi Tai_An_Shi 5A Shandong MidRange
Tai Xing Da Xia Gu,Natural_Scenery,4A,An_Yang_Shi,Henan,140.0,MidRange,308,Natural_Scenery Natural_Scenery Natural_Scenery An_Yang_Shi An_Yang_Shi 4A Henan MidRange
Tai Yang Dao,Natural_Scenery,5A,Ha_Er_Bin_Shi,Heilongjiang,30.0,Budget,309,Natural_Scenery Natural_Scenery Natural_Scenery Ha_Er_Bin_Shi Ha_Er_Bin_Shi 5A Heilongjiang Budget
Tai Yuan Fen He Gong Yuan,Cheng_Shi_Gong_Yuan,4A,Tai_Yuan_Shi,Shanxi,0.0,Free,310,Cheng_Shi_Gong_Yuan Cheng_Shi_Gong_Yuan Cheng_Shi_Gong_Yuan Tai_Yuan_Shi Tai_Yuan_Shi 4A Shanxi Free
Tai Zhou Shen Xian Ju,Natural_Scenery,5A,Tai_Zhou_Shi,Zhejiang,110.0,MidRange,311,Natural_Scenery Natural_Scenery Natural_Scenery Tai_Zhou_Shi Tai_Zhou_Shi 5A Zhejiang MidRange
Tang Shan Nan Hu,Cheng_Shi_Gong_Yuan,4A,Tang_Shan_Shi,Hebei,0.0,Free,312,Cheng_Shi_Gong_Yuan Cheng_Shi_Gong_Yuan Cheng_Shi_Gong_Yuan Tang_Shan_Shi Tang_Shan_Shi 4A Hebei Free
Tao Hua Yuan,Natural_Culture,4A,Chang_De_Shi,Hunan,128.0,MidRange,313,Natural_Culture Natural_Culture Natural_Culture Chang_De_Shi Chang_De_Shi 4A Hunan MidRange
Teng Chong Re Hai,Zi_Ran_Qi_Guan,5A,Bao_Shan_Shi,Yunnan,78.0,MidRange,314,Zi_Ran_Qi_Guan Zi_Ran_Qi_Guan Zi_Ran_Qi_Guan Bao_Shan_Shi Bao_Shan_Shi 5A Yunnan MidRange
Teng Wang Ge,Historical_Architecture,5A,Nan_Chang_Shi,Jiangxi,50.0,Budget,315,Historical_Architecture Historical_Architecture Historical_Architecture Nan_Chang_Shi Nan_Chang_Shi 5A Jiangxi Budget
Tian Men Lu Yu Gu Li,Historical_Culture,4A,Tian_Men_Shi,Hubei,60.0,Budget,316,Historical_Culture Historical_Culture Historical_Culture Tian_Men_Shi Tian_Men_Shi 4A Hubei Budget
Tian Men Shan,Natural_Scenery,5A,Zhang_Jia_Jie_Shi,Hunan,258.0,Premium,317,Natural_Scenery Natural_Scenery Natural_Scenery Zhang_Jia_Jie_Shi Zhang_Jia_Jie_Shi 5A Hunan Premium
Tian Mu Hu,Natural_Scenery,5A,Chang_Zhou_Shi,Jiangsu,180.0,Premium,318,Natural_Scenery Natural_Scenery Natural_Scenery Chang_Zhou_Shi Chang_Zhou_Shi 5A Jiangsu Premium
Tian Tai Shan,Natural_Culture,5A,Tai_Zhou_Shi,Zhejiang,65.0,MidRange,319,Natural_Culture Natural_Culture Natural_Culture Tai_Zhou_Shi Tai_Zhou_Shi 5A Zhejiang MidRange
Tian Tan Gong Yuan,Historical_Culture,5A,Beijing,Beijing,15.0,Budget,320,Historical_Culture Historical_Culture Historical_Culture Beijing Beijing 5A Beijing Budget
Tian Tang Zhai,Natural_Scenery,5A,Lu_An_Shi,Anhui,115.0,MidRange,321,Natural_Scenery Natural_Scenery Natural_Scenery Lu_An_Shi Lu_An_Shi 5A Anhui MidRange
Tian Xia Di Yi Quan,Natural_Scenery,5A,Ji_Nan_Shi,Shandong,40.0,Budget,322,Natural_Scenery Natural_Scenery Natural_Scenery Ji_Nan_Shi Ji_Nan_Shi 5A Shandong Budget
Tian Ya Hai Jiao,Natural_Scenery,4A,San_Ya_Shi,Hainan,81.0,MidRange,323,Natural_Scenery Natural_Scenery Natural_Scenery San_Ya_Shi San_Ya_Shi 4A Hainan MidRange
Tian Zhu Shan,Natural_Scenery,5A,An_Qing_Shi,Anhui,130.0,MidRange,324,Natural_Scenery Natural_Scenery Natural_Scenery An_Qing_Shi An_Qing_Shi 5A Anhui MidRange
Tian Zi Fang,Wen_Hua_Yi_Shu,3A,Shanghai,Shanghai,0.0,Free,325,Wen_Hua_Yi_Shu Wen_Hua_Yi_Shu Wen_Hua_Yi_Shu Shanghai Shanghai 3A Shanghai Free
Tie Ling Long Shou Shan,Natural_Scenery,4A,Tie_Ling_Shi,Liaoning,0.0,Free,326,Natural_Scenery Natural_Scenery Natural_Scenery Tie_Ling_Shi Tie_Ling_Shi 4A Liaoning Free
Tong Li Gu Zhen,Ancient_Town,5A,Su_Zhou_Shi,Jiangsu,100.0,MidRange,327,Ancient_Town Ancient_Town Ancient_Town Su_Zhou_Shi Su_Zhou_Shi 5A Jiangsu MidRange
Tong Ling Tian Jing Hu,Natural_Scenery,4A,Tong_Ling_Shi,Anhui,0.0,Free,328,Natural_Scenery Natural_Scenery Natural_Scenery Tong_Ling_Shi Tong_Ling_Shi 4A Anhui Free
Tong Tian Yan,Natural_Culture,4A,Gan_Zhou_Shi,Jiangxi,60.0,Budget,329,Natural_Culture Natural_Culture Natural_Culture Gan_Zhou_Shi Gan_Zhou_Shi 4A Jiangxi Budget
Wa Huang Gong,Religious_Culture,5A,Han_Dan_Shi,Hebei,70.0,MidRange,330,Religious_Culture Religious_Culture Religious_Culture Han_Dan_Shi Han_Dan_Shi 5A Hebei MidRange
Wai Tan,Urban_Landscape,4A,Shanghai,Shanghai,0.0,Free,331,Urban_Landscape Urban_Landscape Urban_Landscape Shanghai Shanghai 4A Shanghai Free
Wan Nian Bing Dong,Zi_Ran_Qi_Guan,4A,Xin_Zhou_Shi,Shanxi,120.0,MidRange,332,Zi_Ran_Qi_Guan Zi_Ran_Qi_Guan Zi_Ran_Qi_Guan Xin_Zhou_Shi Xin_Zhou_Shi 4A Shanxi MidRange
Wan Ning Xing Long Re Dai Zhi Wu Yuan,Botanical_Garden,4A,Wan_Ning_Shi,Hainan,60.0,Budget,333,Botanical_Garden Botanical_Garden Botanical_Garden Wan_Ning_Shi Wan_Ning_Shi 4A Hainan Budget
Wang Jia Da Yuan,Historical_Architecture,4A,Jin_Zhong_Shi,Shanxi,55.0,Budget,334,Historical_Architecture Historical_Architecture Historical_Architecture Jin_Zhong_Shi Jin_Zhong_Shi 4A Shanxi Budget
Wei Fang Qing Zhou Gu Cheng,Ancient_Town,5A,Wei_Fang_Shi,Shandong,0.0,Free,335,Ancient_Town Ancient_Town Ancient_Town Wei_Fang_Shi Wei_Fang_Shi 5A Shandong Free
Wei Hai Hua Xia Cheng,Theme_Park,5A,Wei_Hai_Shi,Shandong,98.0,MidRange,336,Theme_Park Theme_Park Theme_Park Wei_Hai_Shi Wei_Hai_Shi 5A Shandong MidRange
Wei Man Huang Gong Bo Wu Yuan,Historical_Culture,5A,Chang_Chun_Shi,Jilin,70.0,MidRange,337,Historical_Culture Historical_Culture Historical_Culture Chang_Chun_Shi Chang_Chun_Shi 5A Jilin MidRange
Wei Zhou Dao,Natural_Scenery,5A,Bei_Hai_Shi,Guangxi,98.0,MidRange,338,Natural_Scenery Natural_Scenery Natural_Scenery Bei_Hai_Shi Bei_Hai_Shi 5A Guangxi MidRange
Wen Chang Dong Jiao Ye Lin,Natural_Scenery,3A,Wen_Chang_Shi,Hainan,0.0,Free,339,Natural_Scenery Natural_Scenery Natural_Scenery Wen_Chang_Shi Wen_Chang_Shi 3A Hainan Free
Wen Zhou Nan Xi Jiang,Natural_Scenery,4A,Wen_Zhou_Shi,Zhejiang,50.0,Budget,340,Natural_Scenery Natural_Scenery Natural_Scenery Wen_Zhou_Shi Wen_Zhou_Shi 4A Zhejiang Budget
Wu Da Lian Chi,Zi_Ran_Qi_Guan,5A,Hei_He_Shi,Heilongjiang,60.0,Budget,341,Zi_Ran_Qi_Guan Zi_Ran_Qi_Guan Zi_Ran_Qi_Guan Hei_He_Shi Hei_He_Shi 5A Heilongjiang Budget
Wu Dang Shan,Natural_Culture,5A,Shi_Yan_Shi,Hubei,243.0,Premium,342,Natural_Culture Natural_Culture Natural_Culture Shi_Yan_Shi Shi_Yan_Shi 5A Hubei Premium
Wu Gong Shan,Natural_Scenery,5A,Ping_Xiang_Shi,Jiangxi,70.0,MidRange,343,Natural_Scenery Natural_Scenery Natural_Scenery Ping_Xiang_Shi Ping_Xiang_Shi 5A Jiangxi MidRange
Wu Hou Ci,Historical_Culture,4A,Cheng_Du_Shi,Sichuan,60.0,Budget,344,Historical_Culture Historical_Culture Historical_Culture Cheng_Du_Shi Cheng_Du_Shi 4A Sichuan Budget
Wu Qiao Za Ji Da Shi Jie,Theme_Park,4A,Cang_Zhou_Shi,Hebei,120.0,MidRange,345,Theme_Park Theme_Park Theme_Park Cang_Zhou_Shi Cang_Zhou_Shi 4A Hebei MidRange
Wu Song Dao,Zi_Ran_Qi_Guan,4A,Ji_Lin_Shi,Jilin,60.0,Budget,346,Zi_Ran_Qi_Guan Zi_Ran_Qi_Guan Zi_Ran_Qi_Guan Ji_Lin_Shi Ji_Lin_Shi 4A Jilin Budget
Wu Tai Shan,Religious_Culture,5A,Xin_Zhou_Shi,Shanxi,135.0,MidRange,347,Religious_Culture Religious_Culture Religious_Culture Xin_Zhou_Shi Xin_Zhou_Shi 5A Shanxi MidRange
Wu Xi Ying Shi Ji Di,Theme_Park,5A,Wu_Xi_Shi,Jiangsu,150.0,MidRange,348,Theme_Park Theme_Park Theme_Park Wu_Xi_Shi Wu_Xi_Shi 5A Jiangsu MidRange
Wu Yi Shan,Natural_Culture,5A,Nan_Ping_Shi,Fujian,140.0,MidRange,349,Natural_Culture Natural_Culture Natural_Culture Nan_Ping_Shi Nan_Ping_Shi 5A Fujian MidRange
Wu Yuan,Natural_Scenery,5A,Shang_Rao_Shi,Jiangxi,210.0,Premium,350,Natural_Scenery Natural_Scenery Natural_Scenery Shang_Rao_Shi Shang_Rao_Shi 5A Jiangxi Premium
Wu Zhen,Ancient_Town,5A,Jia_Xing_Shi,Zhejiang,150.0,MidRange,351,Ancient_Town Ancient_Town Ancient_Town Jia_Xing_Shi Jia_Xing_Shi 5A Zhejiang MidRange
Wu Zhi Zhou Dao,Natural_Scenery,5A,San_Ya_Shi,Hainan,144.0,MidRange,352,Natural_Scenery Natural_Scenery Natural_Scenery San_Ya_Shi San_Ya_Shi 5A Hainan MidRange
Wu Zhou Qi Lou Cheng,Historical_Culture,4A,Wu_Zhou_Shi,Guangxi,0.0,Free,353,Historical_Culture Historical_Culture Historical_Culture Wu_Zhou_Shi Wu_Zhou_Shi 4A Guangxi Free
Xi An Cheng Qiang,Historical_Architecture,5A,Xi_An_Shi,Shaanxi,54.0,Budget,354,Historical_Architecture Historical_Architecture Historical_Architecture Xi_An_Shi Xi_An_Shi 5A Shaanxi Budget
Xi An Zhong Gu Lou,Historical_Architecture,4A,Xi_An_Shi,Shaanxi,50.0,Budget,355,Historical_Architecture Historical_Architecture Historical_Architecture Xi_An_Shi Xi_An_Shi 4A Shaanxi Budget
Xi Bai Po,Revolutionary_Site,5A,Shi_Jia_Zhuang_Shi,Hebei,0.0,Free,356,Revolutionary_Site Revolutionary_Site Revolutionary_Site Shi_Jia_Zhuang_Shi Shi_Jia_Zhuang_Shi 5A Hebei Free
Xi Di Hong Cun,Ancient_Town,5A,Huang_Shan_Shi,Anhui,104.0,MidRange,357,Ancient_Town Ancient_Town Ancient_Town Huang_Shan_Shi Huang_Shan_Shi 5A Anhui MidRange
Xi Ling Xue Shan,Natural_Scenery,4A,Cheng_Du_Shi,Sichuan,120.0,MidRange,358,Natural_Scenery Natural_Scenery Natural_Scenery Cheng_Du_Shi Cheng_Du_Shi 4A Sichuan MidRange
Xi Qiao Shan,Natural_Culture,5A,Fo_Shan_Shi,Guangdong,55.0,Budget,359,Natural_Culture Natural_Culture Natural_Culture Fo_Shan_Shi Fo_Shan_Shi 5A Guangdong Budget
Xi Shuang Ban Na Re Dai Zhi Wu Yuan,Botanical_Garden,5A,Xi_Shuang_Ban_Na_Zhou,Yunnan,80.0,MidRange,360,Botanical_Garden Botanical_Garden Botanical_Garden Xi_Shuang_Ban_Na_Zhou Xi_Shuang_Ban_Na_Zhou 5A Yunnan MidRange
Xi Shuang Ban Na Ye Xiang Gu,Natural_Scenery,4A,Xi_Shuang_Ban_Na_Zhou,Yunnan,60.0,Budget,361,Natural_Scenery Natural_Scenery Natural_Scenery Xi_Shuang_Ban_Na_Zhou Xi_Shuang_Ban_Na_Zhou 4A Yunnan Budget
Xi Tang Gu Zhen,Ancient_Town,5A,Jia_Xing_Shi,Zhejiang,95.0,MidRange,362,Ancient_Town Ancient_Town Ancient_Town Jia_Xing_Shi Jia_Xing_Shi 5A Zhejiang MidRange
Xia Men Ceng Cuo An,Historical_Culture,3A,Xia_Men_Shi,Fujian,0.0,Free,363,Historical_Culture Historical_Culture Historical_Culture Xia_Men_Shi Xia_Men_Shi 3A Fujian Free
Xia Men Yuan Lin Zhi Wu Yuan,Botanical_Garden,4A,Xia_Men_Shi,Fujian,40.0,Budget,364,Botanical_Garden Botanical_Garden Botanical_Garden Xia_Men_Shi Xia_Men_Shi 4A Fujian Budget
Xian Ning Jiu Gong Shan,Natural_Scenery,4A,Xian_Ning_Shi,Hubei,60.0,Budget,365,Natural_Scenery Natural_Scenery Natural_Scenery Xian_Ning_Shi Xian_Ning_Shi 4A Hubei Budget
Xian Nv Hu,Natural_Scenery,4A,Xin_Yu_Shi,Jiangxi,90.0,MidRange,366,Natural_Scenery Natural_Scenery Natural_Scenery Xin_Yu_Shi Xin_Yu_Shi 4A Jiangxi MidRange
Xian Tao Meng Li Shui Xiang,Natural_Scenery,4A,Xian_Tao_Shi,Hubei,100.0,MidRange,367,Natural_Scenery Natural_Scenery Natural_Scenery Xian_Tao_Shi Xian_Tao_Shi 4A Hubei MidRange
Xiang Ge Li La,Natural_Culture,5A,Di_Qing_Zhou,Yunnan,0.0,Free,368,Natural_Culture Natural_Culture Natural_Culture Di_Qing_Zhou Di_Qing_Zhou 5A Yunnan Free
Xiang Hai Zi Ran Bao Hu Qu,Natural_Scenery,4A,Bai_Cheng_Shi,Jilin,70.0,MidRange,369,Natural_Scenery Natural_Scenery Natural_Scenery Bai_Cheng_Shi Bai_Cheng_Shi 4A Jilin MidRange
